Brand,StoreName,Latitude,Longitude,Address
McDonald's,McDonald's Troika,6.1204708,102.2407675,"Lot 1-1, 1-2 Residensi Troika, Jalan Mahmood, 15200 Kota Bharu, Kelantan"
McDonald's,McDonald's Labuan,5.3065826,115.2364087,"IR9/C12, Tropical Umbrella Light, Industrial Estate, Jalan Arsat, 87014, WP Labuan, Malaysia"
McDonald's,McDonald's Shell Wangsa Maju DT,3.1967443,101.7447616,"Lot 28332, Jalan 8/27A, Pusat Bandar Wangsa Maju, 53300 Kuala Lumpur"
McDonald's,McDonald's Jalan Tun Razak DT,3.1718741,101.7086753,"No 9, Jalan Fletcher, 50400 Kuala Lumpur"
McDonald's,McDonald's Caltex Krubong DT,2.2971667,102.2483222,"Sebahagian Lot 23344, Jalan Pantai Belimbing,75260 Krubong, Melaka"
McDonald's,McDonald's Shell Seremban Jaya DT,2.672861,101.9810077,"Jalan Seremban Jaya, PT 2443, Pekan, 71450 Seremban, Negeri Sembilan"
McDonald's,McDonald's IKEA Batu Kawan DT,5.270447,100.4196629,"Plot No. 1, HSD 47588, PT 5910, Mukim 13, Seberang Perai Selatan, 14100 Batu Kawan, Pulau Pinang"
McDonald's,McDonald's Petronas Tanah Merah DT,5.7893368,102.0946818,"PSS Maka, Lot 9844 & 9845, Mukim of Maka, 17500 Jajahan Tanah Merah, Kelantan."
McDonald's,McDonald's Edusphere DT,2.9318832,101.6375963,"Atelier Centre, Jalan Atelier 1, Edusphere, Cyber 11, 63000 Cyberjaya, Selangor."
McDonald's,McDonald's Petron North Kiara DT,3.1851231,101.6569421,"452, Jalan Segambut, Kampung Segambut Tengah, 1200 Kuala Lumpur"
McDonald's,McDonald's Tanjung Tokong DT,5.4469403,100.305679,"No. 6, Jalan Tanjung Tokong, 10250 George Town Pulau Pinang"
McDonald's,McDonald's Pantai Sentral Park DT,3.1021286,101.6666391,"No. 2, Jalan Pantai Sentral 1, Pantai Sentral, 59200, Wilayah Persekutuan Kuala Lumpur."
McDonald's,McDonald's Tanjong Malim DT,3.736031,101.5112081,"Lot 232, Jalan Tanjong Malim, Proton City, Mukim Hulu Bernam Proton City, Mukim Hulu Bernam, 35900 Timor Daerah Muallim, Perak."
McDonald's,McDonald's R&R Seremban SF,2.7653111,101.8289644,"Lot C-02, Kawasan Rehat dan Rawat (R&R) Seremban (Arah Utara), Lebuhraya Utara-Selatan, 71800 Labu, Negeri Sembilan."
McDonald's,McDonald's Puchong Perdana SF,3.0067625,101.6059114,"No. 43, Jalan Perdana 3/4, Taman Puchong Perdana, 47150 Puchong, Selangor."
McDonald's,McDOnald's R&R Tapah SF,4.6005126,101.0757837,"Lot C3, Kawasan Rehat & Rawat Tapah (Arah Utara), KM 331.8 Lebuhraya Ipoh-Bidor, 35000 Ipoh, Perak."
McDonald's,McDonald's BHP Kewajipan DT,3.046124,101.5926558,"PT 14258, Jalan Kewajipan Subang Jaya, 47500 Petaling Jaya, Selangor."
McDonald's,McDonald's BHP Subang Airport DT,3.1398182,101.5496434,"Lot PT3, Km 2, Jalan Lapangan Terbang Subang, 47200 Subang, Selangor."
McDonald's,McDonald's Marang DT,5.160354,103.2086442,"Lot 58304 & PT 15756, Mukim Rusila, 21600 Daerah Marang, Terengganu."
McDonald's,McDonald's Gua Musang DT,4.863299,101.959002,"PT 14693, Bandar Gua Musang, Daerah Galas, 18300 Gua Musang, Kelantan."
McDonald's,McDonald's Bukit Raja DT,3.0821584,101.4332419,"Lot 53240, Persiaran Batu Belah, Bandar Bukit Raja, 42100 Klang, Selangor."
McDonald's,McDonald's Lagenda Putra Kulai DT,1.6575425,103.5686756,"Lot 101428, Jalan Alor Bukit, Taman Lagenda Putra, 81000 Kulai, Johor"
McDonald's,McDonald's Petron Section 24 DT,3.0434619,101.5195414,"PT 1513, Persiaran Jubli Perak, Seksyen 24, 40300 Shah Alam, Selangor"
McDonald's,McDonald's Shell USJ Hicom DT,3.0303734,101.5721849,"Lot 2866, Persiaran Klang, USJ Tanamera, 47630 Subang Jaya, Selangor"
McDonald's,McDonald's Shell Saujana Utama DT,44.5379358,1.6760691,"Lot 15969, Persiaran E1-1, Jalan Bidara 6/1, Bandar Saujana Utama, 47000 Sungai Buluh, Selangor"
McDonald's,McDonald's Batu Buruk DT,5.2988453,103.1682675,"Diatas Sebahagian Lot 3366 PN 10853, 20400 Mukim Batu Buruk, Daerah Kuala Terengganu, Terengganu"
McDonald's,McDonald's PSS Bandar Sierra DT,5.9929981,116.1130837,"Stesen Petronas KM16 Jalan Tuaran, Menggatal North (Tebobon), 88450 Kota Kinabalu, Sabah"
McDonald's,McDonald's Tangkak DT,2.2634643,102.5376881,"3777, 3778 & 1199, Jalan Muar, 86900 Tangkak, Johor"
McDonald's,McDonald's Amerin Balakong DT,3.0143025,101.790265,"One Amerin Mall, Tingkat Aras Tanah, Lot G-1 & G-2, Lot 58124, One Amerin Mall, Jalan Impian Indah, 43000 Mukim Kajang Daerah Hulu Langat, Selangor."
McDonald's,McDonald's 1 Shamelin DT,3.1227265,101.7401395,"Lot A-LG-063A, A-LG-065 & A-G065, Level LG, G, 1Shamelin Mall, No. 100 Jalan 4/91, Taman Shamelin Perkasa, 56100"
McDonald's,McDonald's Jasin DT,2.3085111,102.4314084,"Lot PT 6194, Jalan Aman, Kampung Jasin Hilir, 77000 Jasin Melaka."
McDonald's,McDonald's Jitra DT,6.2403029,100.4213219,"Bangunan Stesen Minyak Caltex & Restoran Pandu Lalu, Lot 88, Jalan Bandar Darul Aman - Jitra, 06000 Jitra, Kedah"
McDonald's,McDonald's BHP Genting Klang DT,3.1983776,101.7160787,"5241 & 5242, 295, Jalan Genting Kelang, Perusahaan PKNS, 53200 Kuala Lumpur."
McDonald's,McDonald's Giant Ulu Kelang,3.2073244,101.7517286,"SG03 & SG04, Giant Ulu Kelang, Lot 13793 & 13796 Jalan Changkat Permata, 53300 Kuala Lumpur."
McDonald's,McDonald's Kuala Krai DT,5.542322599999999,102.2065158,"PT 6407, Jalan Taman Sri Guchil, 18000 Kuala Krai, Kelantan."
McDonald's,McDonald's Kota Seriemas DT,2.7799189,101.7727687,"Lot 21599, Persiaran Seriemas Utama, Kota Seriemas, 71800 Nilai, Negeri Sembilan."
McDonald's,McDonald's Papar DT,5.7040677,115.9319772,"Lot 150, Parklane City Benoni, Jalan Pan Borneo, 89600 Papar, Sabah"
McDonald's,McDonald's KKIA Airside,5.923283,116.0512391,"L2A03, Level 2, Dosmetic Depature / Arrival (Airside), Kota Kinabalu International Airport, Sabah"
McDonald's,McDonald's Arau DT,6.400292299999999,100.2712297,"Lot 4308 Dan Sebahagian Lot 8128, 02600 Arau, Perlis"
McDonald's,McDonald's Mergong DT,6.111810999999999,100.375902,"Lot 7915 (Lot Lama 5545), H.S.(M) 13273, Bandar Alor Setar, Daerah Kota Setar, 05050, Kedah"
McDonald's,McDonald's Seremban Town DT,2.7272005,101.9365712,"Lot 16933, Jalan Tuanku Munawir, Bandar Seremban, 70000 Seremban, Negeri Sembilan"
McDonald's,McDonald's Komtar JBCC,1.4632609,103.7633831,"Lot No. G36, G37 & G38, Ground Floor, Komtar JBCC, 80000 Johor Bahru, Johor"
McDonald's,McDonald's Shell Sri Pulai Perdana DT,1.5663609,103.6012109,"Lot 105042, Lebuhraya Skudai-Pontian, Bandar Pulai Jaya, 81110 Johor Bahru"
McDonald's,McDonald's Bandar Rimbayu DT,2.9491116,101.5489168,"No: 1, Persiaran Rimbayu, Bandar Rimbayu, 42500 Telok Panglima Garang, Selangor."
McDonald's,McDonlad's Kota Samarahan DT,1.4547768,110.4113835,"Lot 2276, Muara Tuang Land District, Jalan Mohammad Musa, 94300 Kota Samarahan Sarawak."
McDonald's,McDonald's RTC Gopeng DT,4.4926297,101.1534387,"Lot PT 6651 [H.S (D) 191423] Persiaran RTC, 31600 Gopeng, Perak"
McDonald's,McDonald's Titiwangsa DT,3.1812734,101.701325,"Lot 8, Section 85, Jalan Pahang, 53000, Setapak, Kuala Lumpur, Malaysia."
McDonald's,McDonald's KLIA Anjung,2.7535362,101.7043387,"VD-5-L01, Viewing Gallery, Level 5, Main Terminal Building, Kuala Lumpur International Airport, 64000 Selangor"
McDonald's,McDonald's Jalan Tun Perak DT,2.2106436,102.242244,"Lot 20,21 & 22, Jalan Tun Perak, Kampung Enam, 75300 Melaka Tengah, Melaka."
McDonald's,McDonald's KLIA 2 Satellite,2.7422454,101.6861956,"S6-3-A09 & S6-3-A07, International Departure Level (Airside), KLIA 2, H.S. (D) 7429, PT. No. 13, Bandar Lapangan Terbang Antarabangsa Sepang, 64000, Sepang, Selangor."
McDonald's,McDonald's Tuaran Bypass DT,6.021712,116.141738,"Part of CL. 015367254 & CL. 015092092, Jalan Tuaran Bypass, Kg. Darau, 88400 Kota Kinabalu, Sabah"
McDonald's,McDonald's Bandar Sri Sendayan DT,2.6808596,101.8662353,"PT 12659, Jalan Pusat Dagangan Sendayan 3, Bandar Sri Sendayan, 71590 Seremban, Negeri Sembilan"
McDonald's,McDonald's Rembau DT,2.602112,102.069304,"Lot PT 1432, Mukim Pekan Rembau, Daerah Rembau, 71300 Negeri Sembilan"
McDonald's,McDonald's Shell Taman Desa DT,3.0972609,101.6778173,"1 Jln 3/109E, Desa Business Park, Taman Desa, 58100 Kuala Lumpur"
McDonald's,McDonald's BHP Plentong DT,1.5272735,103.817447,"Lot 80686 (PTD 116060) Jalan Mutiara 6, Taman Perindustrian Plentong, Mukim Plentong, 81750 Daerah Johor Bahru, Johor"
McDonald's,McDonald's Bandar Baru Uda DT,1.4961445,103.7076058,"PTB 20794, Jalan Padi Emas 1, Bandar Baru Uda, 81200 Johor Bahru"
McDonald's,McDonald's AEON BIG Bukit Rimau DT,2.99953,101.5283741,"PT 135600, No. 2A, Jalan Sungai Burung 32/68, Seksyen 32, 40460 Shah Alam, Selangor"
McDonald's,McDonald's Terminal Larkin,1.4955741,103.7426861,"No. 5B-05, Ground & First Floor, Terminal Larkin, No.4, Jalan Geroda, Larkin Jaya, 80350, Johor Bahru, Johor"
McDonald's,McDonald's PSS Jalan TAR JB DT,1.4869514,103.7243021,"Lot PTB 21742, Jalan Tun Abdul Razak, Taman Tasek, Mukim Bandar Johor Bahru, 80200 Daerah Johor Bahru, Johor"
McDonald's,McDonald's Caltex Sungai Dua SB DT,5.458607799999999,100.4190842,"Stesen Minyak Caltex, PMT1294, Di Atas Lot 3263, KM 128.9 (Selepas Tol Sungai Dua Arah Selatan), Lebuhraya Utara Selatan, Mukim 10, 13600 Seberang Perai Utara, Pulau Pinang."
McDonald's,McDonald's PSS Canning Garden DT,4.6022738,101.114798,"Lot PT253208, Jalan Raja Di Hilir (Zon B), 31400 Ipoh, Perak"
McDonald's,McDonald's Senai Airport DT,1.636504,103.6666542,"Sebahagian Lot PTD 8797, Lapangan Terbang Sultan Ismail, Mukim Senai, 81400, Kulai Jaya, Johor Bahru, Johor"
McDonald's,McDonald's PSS Pekan Nanas DT,1.4959729,103.525111,"Lot PTD 14294, Jalan Industri 8, Kampung Batu, 81500 Pekan Nanas, Johor Bahru, Johor"
McDonald's,McDonald's PSS Tuaran Town DT,6.1455857,116.2142676,"Part of CL.045337451 at Kg. Dungun, Jalan Berungis, 89150 Tuaran, Sabah"
McDonald's,McDonald's Batu Pahat 2 DT,1.8376349,102.9467396,"PTD 64538, Jalan Tanjung Labuh, 83000 Batu Pahat, Johor"
McDonald's,McDonald's Nusa Sentral DT,1.4588752,103.6232462,"Lot 155422, Jalan Nusa Sentral, Taman Nusa Sentral, 79100 Iskandar Putri, Johor"
McDonald's,McDonald's BHP Raub DT,3.7991616,101.8646417,"Lot 10, Jalan Lipis, 27600, Pahang"
McDonald's,McDonald's Desa Petaling SF,3.082331,101.7049999,"1-3, Pusat Perdagangan Salak II, Jalan 2/125, Taman Desa Petaling, 57100 Kuala Lumpur"
McDonald's,McDonald's Greentown DT,4.6023593,101.095898,"Lot 9665N, Jalan Raja Ashman Shah, 30450 Ipoh, Perak"
Starbucks,STARBUCKS PETRON SEKINCHAN DT,3.5046211,101.1030209,"17100C, JALAN BESAR, PARIT 4, SUNGAI BURONG, 45400 SEKINCHAN, SELANGOR"
Starbucks,STARBUCKS PETRON SEKINCHAN DT,3.5046211,101.1030209,"17100C, JALAN BESAR, PARIT 4, SUNGAI BURONG, 45400 SEKINCHAN, SELANGOR"
Starbucks,STARBUCKS KUCHAI LAMA,3.0889197,101.7032288,"NO 1 & 1-1, JALAN 10/116B, KUCHAI ENTREPRENEUR PARK, 58200 KUALA LUMPUR"
Starbucks,STARBUCKS KOTA KEMUNING DT,3.005375,101.5386305,"PART OF LOT PT128300, JALAN ANGGERIK VANILA,KOTA KEMUNING, SEKSYEN 31,40460 SHAH ALAM, SELANGOR"
Starbucks,STARBUCKS CLUB NEXU5,3.1106019,101.6662729,"LOT F&B 01, GROUND FLOOR, CLUB NEXU5, BANGSAR SOUTH, 59200 KUALA LUMPUR"
Starbucks,STARBUCKS TANJONG TOKONG DT,5.4466335,100.3055917,"4-G JALAN PANTAI MOLEK, 10470 TANJUNG TOKONG, PENANG."
Starbucks,STARBUCKS PUCHONG JAYA,3.0457551,101.6228934,"G-01, KOMPLEKS KENARI, JALAN KENARI 19, BANDAR PUCHONG JAYA, 47100 PUCHONG, SELANGOR."
Starbucks,STARBUCKS MENARA HAP SENG,3.1528619,101.7076971,"SUITE G-09, GROUND FLOOR, THE PODIUM MENARA HAP SENG, LETTER BOX 29, JALAN P.RAMLEE 50250, KUALA LUMPUR."
Starbucks,STARBUCKS AEON CHERAS SELATAN,3.0335689,101.7650417,"LOT G31, AEON CHERAS SELATAN SHOPPING CENTRE, LEBUH TUN HUSSIEN ONN, 43200 BALAKONG, SELANGOR."
Starbucks,STARBUCKS LAGENDA VILLAGE MALL,5.6593536,100.5013207,"LOT G-9, G-15, G-16 GROUND FLOOR VILLAGE MALL JALAN LEGENDA 1, LEGENDA HEIGHTS,08000 SUNGAI PETANI. KEDAH."
Starbucks,STARBUCKS JETTY POINT LANGKAWI,6.306162899999999,99.85235809999999,"LOTS 15 & 16, ZONE 2, JETTY POINT DUTY FREE COMPLEX, JETTY KUAH, LANGKAWI, 07000 LANGKAWI, KEDAH DARUL AMAN"
Starbucks,STARBUCKS MENARA MAYBANK,3.1472732,101.6995352,"FOYER AREA, 1ST FLOOR, MENARA MAYBANK, 100, JALAN TUN PERAK, 50050 KUALA LUMPUR, MALAYSIA."
Starbucks,STARBUCKS JOHOR BAHRU CITY SQUARE,1.461799,103.7639603,"LOT J1-06, LEVEL 1, JOHOR BAHRU CITY SQUARE, NO. 106 & 108, JALAN WONG AH FOOK, 80000 JOHOR BAHRU, JOHOR, MALAYSIA."
Starbucks,STARBUCKS JAYA SHOPPING CENTRE,3.109189,101.6371808,"LOT G15A & G-16, GROUND FLOOR, JAYA SHOPPING CENTRE, SECTION 14, 46100 PETALING JAYA, SELANGOR"
Starbucks,STARBUCKS PETRONAS EQUINE PARK DT,3.003022000000001,101.679111,"PETRONAS STATION EQUINE PARK 1, MUKIM PETALING, 43300, SERI KEMBANGAN, SELANGOR"
Starbucks,STARBUCKS KOTA KINABALU INTERNATIONAL AIRPORT,5.9843644,116.077344,"LOT L3A01, LEVEL 3, AIRSIDE, TERMINAL 1, KOTA KINABALU INTERNATIONAL AIRPORT, 88740, SABAH."
Starbucks,STARBUCKS LEBUH AMPANG,3.1487701,101.6970736,"LOT G1, GROUND FLOOR, LOT 104, SEKSYEN 12, LEBUH AMPANG, 50100 KUALA LUMPUR"
Starbucks,STARBUCKS PETRONAS SG BESI-PUCHONG DT,3.057444,101.71787,"PETRONAS STATION SG BESI-PUCHONG BYPASS, LOT PT 17732-17740, SUNGAI BESI-PUCHONG BYPASS (KINRARA), MUKIM PETALING, 47100 PUCHONG, SELANGOR"
Starbucks,STARBUCKS TASEK DT,4.6536627,101.1088531,"TEMP ADD: LOT 382914 - 382921, JALAN TASEK MUTIARA 1, PUSAT PERDAGANGAN TASEK MUTIARA, OFF JLN KANGSAR, BDRAYA IPOH , PERAK."
Starbucks,STARBUCKS ALOR SETAR DT,6.096002899999999,100.3764946,"BANGUNAN STARBUCKS COFFEE, LOT 2487 – 2490, JALAN ALOR MENGKUDU, 05400 ALOR SETAR, KEDAH DARUL AMAN JALAN ALOR MENGKUDU, 05400 ALOR SETAR, KEDAH"
Starbucks,STARBUCKS CAPITAL SQUARE,3.1542071,101.6987835,"UNIT 01-01, GROUND FLOOR, CAP SQUARE TOWER, NO.10, JALAN MUNSHI ABDULLAH, 50100 KUALA LUMPUR"
Starbucks,STARBUCKS LOTUS'S KUALA SELANGOR,3.3195101,101.2706316,"LOT NO. 26 & 26 (EXTERNAL SEATING), GROUND FLOOR, LOTUS'S KUALA SELANGOR, NO. 2, JALAN TIARA 1, MEDAN NIAGA KUALA SELANGOR, 45000 KUALA SELANGOR, SELANGOR"
Starbucks,STARBUCKS LOTUS'S MELAKA DT,2.2367852,102.2873175,"LOT L45, GROUND FLOOR, LOTUS'S MELAKA, NO. 1, JALAN TUN ABDUL RAZAK, 75400 PERINGGIT, MELAKA"
Starbucks,STARBUCKS PLAZA MONT' KIARA,3.166001,101.6519883,"LOT SUITE B, OG-01-02, PLAZA MONT KIARA, NO.2, JALAN 1/70C, MONT' KIARA, 50480 KUALA LUMPUR"
Starbucks,STARBUCKS TAIPING SENTRAL,4.8658711,100.7311884,"LOT G-09 & G-10, TAIPING SENTRAL NO. 36, JALAN ISTANA LARUT 34000 TAIPING, PERAK."
Starbucks,STARBUCKS T2 APAS TAWAU,4.2514368,117.8970826,"NO.15-LOT 29, NO.30-LOT 30, NO.16-LOT 31 & NO.29-LOT 32, T2@APAS, JALAN T2-A, MILE1, JALAN APAS, 91000 TAWAU, SABAH"
Starbucks,STARBUCKS SHELL LDP PUCHONG DT,3.000089500000001,101.6116464,"SHELL NTI LDP PUCHONG, LOT 117230, MUKIM PETALING, DAERAH PETALING, SELANGOR"
Starbucks,STARBUCKS TROIKA KOTA BAHRU,6.1204708,102.2407675,"LOT 1-10 & 1-11, TROIKA KOTA BAHRU, BANDAR KOTA BAHRU, 15200 KOTA BAHRU, KELANTAN"
Starbucks,STARBUCKS ECO GRANDEUR DT,3.2257789,101.4567529,"NO. 31, RUANG NIAGA ECO GRANDEUR, PERSIARAN MOKHTAR DAHARI, 42300 BANDAR PUNCAK ALAM, SELANGOR"
Starbucks,STARBUCKS RESERVE ECO MAJESTIC DT,2.9088928,101.8349029,"NO 1-9, JALAN ECO MAJESTIC 10/1, ECO MAJESTIC, 43500 SEMENYIH, SELANGOR"
Starbucks,STARBUCKS PENANG INTERNATIONAL AIRPORT (MAIN TERMINAL),5.2959898,100.2751656,"LOT L2LFB05C, LEVEL 2, PUBLIC CONCOURSE, PENANG INTERNATIONAL AIRPORT, BAYAN LEPAS, 11900 PENANG, PULAU PINANG"
Starbucks,STARBUCKS JALAN LINTAS DT,5.9701249,116.1108068,"NO. 1, JALAN IRAMANIS, IRAMANIS, 88450 KOTA KINABALU, SABAH"
Starbucks,STARBUCKS SANDAKAN AIRPORT,5.897206799999999,118.061844,"LOT NO. GFL12, GROUND FLOOR, KERBSIDE (LANDSIDE), SANDAKAN AIRPORT, 90000 SANDAKAN, SABAH"
Starbucks,STARBUCKS KLIA FOOD GARDEN,2.754565,101.7041236,"LOT NO. FG 12, FOOD GARDEN, LEVEL 2, MAIN TERMINAL BUILDING (MTB) KUALA LUMPUR INTERNATIONAL AIRPORT"
Starbucks,STARBUCKS AYER KEROH R&R,2.3957239,102.2235403,"AKHNB CL4, AYER KEROH RSA NORTHBOUND, NORTH-SOUTH EXPY, 78000 ALOR GAJAH, MELAKA"
Starbucks,STARBUCKS SEAFEST SEMPORNA SABAH,4.4789869,118.6175283,"LOT 23, LOT 24 & PLAZA A, GROUND FLOOR, SEAFEST COMMERCIAL COMPLEX, 91308 SEMPORNA, SABAH"
Starbucks,STARBUCKS OASIS DAMANSARA,3.113548,101.5768508,"R11, OASIS DAMANSARA, NO.2, JALAN PJU 1A/7A, OASIS ARA DAMANSARA, PETALING JAYA, SELANGOR, MALAYSIA 47301"
Starbucks,STARBUCKS KL ECO CITY MALL,3.117102,101.6676877,"LOT UG-25 & UG-26, LEVEL UG, KL ECO CITY MALL, PANTAI BARU, JALAN BESAR, 59200 KUALA LUMPUR"
Starbucks,STARBUCKS SOUTHLINK BANGSAR,3.1135872,101.6651121,"UNIT B1-06B, BASEMENT 1 FLOOR, RESIDENSI SAMBUNGAN SELATAN (SOUTH LINK), NO.2A, JLN KERINCHI KIRI 2, 59200 KUALA LUMPUR"
Starbucks,STARBUCKS JURU R&R DT,5.3547728,100.4178518,"NO.2, LORONG SETIA SENTRAL 2, PUSAT PERNIAGAAN SETIA SENTRAL, 14000, BUKIT MERTAJAM, PENANG"
Starbucks,STARBUCKS ECO BOULEVARD,1.4389363,103.6205082,"NO. 84 & 84A JALAN EKO BOTANI 3/2, TAMAN EKO BOTANI, 79100, ISKANDAR PUTERI, JOHOR"
Starbucks,STARBUCKS LABUAN AIRPORT LOT,5.2946632,115.2492716,"NO. L1L06, LEVEL 1, LABUAN AIRPORT, JALAN TUN MUSTAPHA, TAMAN SEC AIRPORT, 87015, LABUAN"
Starbucks,STARBUCKS MITSUI OUTLET PARK,2.7801118,101.6774878,"G65, GROUND FLOOR, MITSUI OUTLET PARK KLIA SEPANG, PERSIARAN KOMERSIAL, 64000 KLIA, SEPANG, SELANGOR"
Starbucks,STARBUCKS BATU FERRINGHI,5.473747299999999,100.2467596,"NO. 69, JALAN BATU FERRINGHI, 11000 BATU FERRINGHI, PENANG"
Starbucks,STARBUCKS TIN VILLAGE KAMPAR,4.3280891,101.146982,"LOT NO. 5&6, GROUND FLOOR, TIN VILLAGE MALL,31900 KAMPAR, PERAK"
Starbucks,STARBUCKS MBC TOWER,3.1551486,101.6952541,"MENARA BUMIPUTRA COMMERCE,NO.11, JALAN RAJA LAUT,50100 KUALA LUMPUR"
Starbucks,STARBUCKS IMPERIAL CITY MALL,4.4004328,113.9903458,"PICM-GF11, PICM-GF11A & PICM-GF11B, GROUND FLOOR, PERMAISURI IMPERIAL CITY MALL, JALAN MERPATI, 98000 MIRI, SARAWAK."
Starbucks,STARBUCKS MELAKA RAYA,2.189114,102.2534362,"NO. 161 JALAN MERDEKA, TAMAN MELAKA RAYA, 75000 MELAKA."
Starbucks,STARBUCKS MIRI AIRPORT,4.322991399999999,113.9874165,"LOT NO. GL 14, PUBLIC CONCOURSE, GROUND LEVEL, MIRI AIRPORT, 98000 MIRI, SARAWAK"
Starbucks,STARBUCKS BINTANG PLAZA MIRI,4.3970478,113.9932847,"LOT G47 & G39A, GROUND FLOOR, BINTANG PLAZA SHOPPING PLAZA, JALAN BINTANG, 98000 MIRI ,SARAWAK."
Starbucks,STARBUCKS KLIA SATELLITE,2.7417476,101.7015569,"LOT NO. SAT-M-20, MEZZANINE LEVEL, SATELLITE BUILDING, KUALA LUMPUR INTERNATIONAL AIRPORT, 64000 SEPANG, SELANGOR"
Starbucks,STARBUCKS TTDI,3.1394458,101.6301767,"NO. 20G, A & B, JALAN TUN MOHD FUAD 1, TAMAN TUN DR ISMAIL, 60000 KUALA LUMPUR."
Starbucks,STARBUCKS TAMAN CONNAUGHT,3.080732,101.73264,"2, GROUND FLOOR, JALAN MENARA GADING 1, TAMAN CONNAUGHT, 56000 CHERAS, KUALA LUMPUR."
Starbucks,STARBUCKS WISMA UOA,3.1523198,101.7122418,"19-1-2, GROUND FLOOR, UOA CENTRE, NO.19, JALAN PINANG, 50450 KUALA LUMPUR."
Starbucks,STARBUCKS AMPANG DT,3.1593169,101.7433384,"LOT 4258 & 4259, JALAN AMPANG, 50450 KUALA LUMPUR"
Starbucks,STARBUCKS GENTING PERMAI DT,3.3871055,101.7738941,"LOT 21078, JALAN PERMAI 2, GENTING PERMAI AVENUE, 69000 GENTING HIGHLANDS,PAHANG"
Starbucks,STARBUCKS PETRONAS LINGKARAN KARAK DT,3.3699111,101.8565525,"LOT PT, 6075 H.S(M), LEBUHRAYA KUALA LUMPUR - KARAK, 68100, MUKIM SETAPAK, DAERAH GOMBAK, SELANGOR"
Starbucks,STARBUCKS PETRONAS PLUS DT,3.0487436,101.6798522,"STESEN MINYAK PETRONAS, KM305 PLUS ARAH SELATAN 43300 SERDANG, MUKIM KAJANG, DAERAH HULU LANGAT, SELANGOR."
Starbucks,STARBUCKS PANTAI HOSPITAL AYER KEROH,2.2373565,102.2872978,"ANCHOR TENANT 1 (AT1), GROUND FLOOR, BLOCK D, PANTAI HOSPITAL AYER KEROH, NO. 2418-A, KM 8, LEBUH AYER KEROH, 75450 MELAKA."
Starbucks,STARBUCKS DANAU KOTA DT,3.2053459,101.7163442,"UNIT SHOP 17, THE PALETTE HAB KOMERSIAL DANAU KOTA, NO. 8, JALAN LANGKAWI, TAMAN DANAU KOTA, 53000 SETAPAK, KUALA LUMPUR"
Starbucks,STARBUCKS PAVILION BUKIT JALIL,3.0507484,101.6707223,"LOT 3.114 & E3.114, LEVEL 3, PAVILION BUKIT JALIL, PERSIARAN JALIL UTAMA, BUKIT JALIL, 57000, KUALA LUMPUR"
Starbucks,STARBUCKS HUKM,3.099267,101.7254018,"LOT(S) 10 & 11, VISITORS’ LOBBY, HOSPITAL CANSELOR TUNKU MUKHRIZ HCTM (FORMERLY KNOWN AS HOSPITAL UNIVERSITI KEBANGSAAN MALAYSIA), CHERAS, 56000 KUALA LUMPUR"
Starbucks,STARBUCKS KANGAR JAYA DT,6.4070754,100.1821593,"NO. 1A JALAN KANGAR JAYA 14, KANGAR JAYA, JALAN TUANKU SYED PUTRA (JALAN KANGAR - ALOR SETAR), 01000 KANGAR, PERLIS"
Starbucks,STARBUCKS TANJUNG MALIM,3.7425977,101.5329676,"SHOP 4, GROUND FLOOR & 1ST FLOOR, LOT 232, JALAN TANJONG TANJONG MALIM PROTON CITY, MUKIM HULU BERNAM TIMOR, DAERAH MUALLIM, PERAK DARUL RIDZUAN"
Starbucks,STARBUCKS CALTEX MELAWATI,3.21102,101.752196,"CALTEX TAMAN MELAWATI, LOT 14855, JALAN BANDAR 4, TAMAN MELAWATI, 53100 KUALA LUMPUR"
Starbucks,STARBUCKS TAPAH R&R (SB),4.1791013,101.2909547,"LOT TPHSB-C05, TAPAH RSA SOUTHBOUND, LEBUHRAYA UTARA-SELATAN, 35000 TAPAH, PERAK"
Starbucks,STARBUCKS PENANG INTERNATIONAL AIRPORT (DOMESTIC),5.2914252,100.2649668,"LOT L2AFB08, DOMESTIC AIRSIDE PENANG INTERNATIONAL AIRPORT, BAYAN LEPAS, 11900 PENANG, PULAU PINANG."
Starbucks,STARBUCKS PENANG INTERNATIONAL AIRPORT (INTERNATIONAL),5.2914252,100.2649668,"LOT L2AFB12B, LEVEL 2, INTERNATIONAL DEPARTURE (AIRSIDE), PENANG INTERNATIONAL AIRPORT, BAYAN LEPAS, 11900 PENANG."
Starbucks,STARBUCKS MENARA ETIQA,3.1273668,101.6785511,"LOT 1.1, MENARA ETIQA, NO.3, JALAN BANGSAR UTAMA 1, 59000 KUALA LUMPUR"
Starbucks,STARBUCKS SEGAMAT SRI UTAMA,2.5144019,102.8231893,"LOT 25, JALAN UTAMA 3/2, PUSAT KOMERSIAL SRI UTAMA, 85000 SEGAMAT, JOHOR"
Starbucks,STARBUCKS RESERVE BERJAYA TIMES SQUARE,3.1425177,101.7103847,"LOT NO. G-09A, GROUND FLOOR, BERJAYA TIMES SQUARE, NO.1, JALAN IMBI, 55100 KUALA LUMPUR, MALAYSIA."
